CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
243785,2014-00070667,21-Jul-14,2:04:00 PM,Pedestrian,1,,,,1,BRANCH AVE,BURLEIGH ST ,David Morgan,474,22-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,5,1,Complains Of Pain,,41.85462,-71.43364
243339,2014-00069674,18-Jul-14,11:01:00 PM,Pedestrian,1,,,,1,159 Bridgham St,Westminster St,Robert Heaton,539,18-Jul-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,2,41.81594,-71.42794
242666,2014-00068769,16-Jul-14,3:09:00 PM,Pedestrian,1,,,,1,1050 CHALKSTONE AVE,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,16-Jul-14,"Two-Way , Not Divided",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,2,41.83231,-71.4427
242604,2014-00068460,15-Jul-14,5:11:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,CUTLER ST ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,15-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,2,41.82468,-71.44157
242258,2014-00067950,14-Jul-14,1:18:00 AM,Pedestrian,1,,,,1,80 Putnam St,,Michael Clary,269,14-Jul-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82271,-71.44404
242371,2014-00068161,14-Jul-14,6:15:00 PM,Pedestrian,1,,,,1,Dean St,BROADWAY ,Ptlm. Chin,516,14-Jul-14,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.82142,-71.42254
241995,2014-00067272,12-Jul-14,11:47:00 AM,Bicycle,,1,,,1,CRANSTON STREET,DEXTER STREET,Joseph Madeira,552,12-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,2,1,Non-Incapacitating,2,41.83208,-71.41765
241700,2014-00066561,10-Jul-14,7:02:00 PM,Pedestrian,1,,,,1,Morning Star Row,PINE ST ,Robert Heaton,539,11-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,6,1,Incapacitating,2,41.81158,-71.42005
241527,2014-00066274,09-Jul-14,9:42:00 PM,Bicycle,,1,,,1,N MAIN ST,OLNEY ST ,Michael Duffy,354,10-Jul-14,One-Way Trafficway,Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,2,1,Complains Of Pain,,41.83639,-71.40965
241405,2014-00065959,08-Jul-14,11:13:00 PM,Bicycle,,1,,,1,BROAD ST,STANWOOD ST ,Francisco Colon,265,09-Jul-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80382,-71.41917
241528,2014-00065339,07-Jul-14,10:05:00 AM,Bicycle,,1,,,1,CHARLES ST,BRANCH AVE ,Peter Colt,178,10-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Same Direction,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,0,No Injury,,41.85026,-71.41998
240832,2014-00064880,06-Jul-14,12:42:00 AM,Bicycle,,1,,,1,108 Vinton St.,GROVE ST ,Adam Chin,289,06-Jul-14,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.82113,-71.42879
240882,2014-00064917,06-Jul-14,2:03:00 AM,Pedestrian,1,,,,1,Fountain St,Clemence St,Robert Heaton,539,06-Jul-14,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,5,1,Incapacitating,,41.82406,-71.41535
240508,2014-00063875,03-Jul-14,2:43:00 PM,Bicycle,,1,,,1,1055 WESTMINSTER ST ,HOOD ST ,Miguel Mena-Torres,493,03-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81715,-71.42596
240185,2014-00063423,02-Jul-14,11:51:00 AM,Pedestrian,1,,,,1,Public Street,BROAD ST ,Kenneth Wigginton,359,02-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.80441,-71.41937
240363,2014-00063572,02-Jul-14,6:35:00 PM,Pedestrian,1,,,,1,319 Lowell Ave ,NYE ST ,Ptlm. Chin,516,02-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,2,41.81858,-71.46092
240180,2014-00062985,01-Jul-14,10:30:00 AM,Pedestrian,1,,,,1,541 Smith St,Fredeick St,Dennis O'Brien,067,02-Jul-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.83613,-71.42872
239729,2014-00062444,30-Jun-14,12:03:00 AM,Pedestrian,1,,,,1,HARRIS AVE,SIMS AVE ,Edwardo Curi,294,30-Jun-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,2,Non-Incapacitating,,41.82519,-71.43257
240022,2014-00062849,30-Jun-14,11:52:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,BARTON ST ,Matthew Nadeau,271,01-Jul-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.81592,-71.43653
239555,2014-00062088,29-Jun-14,1:47:00 AM,Pedestrian,1,,,,1,ATWELLS AVE,WEEDEN ST ,Roberto Gutierrez,263,29-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,4,1,Complains Of Pain,,41.8234,-71.42431
239514,2014-00061944,28-Jun-14,8:35:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,CRANSTON ST ,Ricardo Silva,185,28-Jun-14,"Two-Way, Divided, Positive Median Barrier",Dry,Dusk,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81792,-71.42082
239521,2014-00061959,28-Jun-14,9:15:00 PM,Bicycle,,1,,,2,PARADE ST,OAK ST ,Ricardo Silva,185,28-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,7,1,Complains Of Pain,,41.81537,-71.43277
239150,2014-00060461,25-Jun-14,9:00:00 AM,Bicycle,,1,,,1,ADMIRAL ST,HAWKINS ST ,Joseph Amoroso,613,26-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.84592,-71.42839
238930,2014-00060252,24-Jun-14,5:52:00 PM,Pedestrian,1,,,,1,939 Manton Ave,FRUIT HILL AVE ,Ptlm. Chin,516,24-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Fatal,2,41.83383,-71.46805
239019,2014-00060171,24-Jun-14,2:21:00 PM,Bicycle,,1,,,1,REDWING ST,BUCKLIN ST ,Joseph Amoroso,613,25-Jun-14,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.79927,-71.4273
238659,2014-00059698,23-Jun-14,10:00:00 AM,Bicycle,,1,,,1,FRIENDSHIP ST,DORRANCE ST ,Joseph Amoroso,613,23-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82196,-71.4095
238379,2014-00058946,21-Jun-14,4:34:00 PM,Pedestrian,1,,,,1,936 ATWELLS AVE,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,21-Jun-14,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82506,-71.44853
238261,2014-00058457,20-Jun-14,1:02:00 PM,Pedestrian,1,,,,1,Broad st,SERVICE ROAD 7 ,Edward Bogda,609,20-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,0,No Injury,2,41.81735,-71.41698
238297,2014-00058571,20-Jun-14,6:43:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,CONGRESS AVE,John Benros,481,20-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.79849,-71.42627
238617,2014-00058361,20-Jun-14,7:48:00 AM,Bicycle,1,,,,1,94 Colfax st,BURNSIDE ST ,Dennis O'Brien,067,23-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,7,1,Incapacitating,,41.79978,-71.41095
237938,2014-00057599,18-Jun-14,7:42:00 AM,Bicycle,,1,,,1,HARTFORD AVE,KING PHILIP ST ,Patrolman Darren Hull,598,18-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Complains Of Pain,2,41.81955,-71.4656
237812,2014-00057349,17-Jun-14,3:22:00 PM,Pedestrian,3,,,,1,ELMWOOD AVE,ADELAIDE AVE ,Thomas Richards,162,17-Jun-14,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,3,3,Complains Of Pain,,41.7959,-71.42512
237564,2014-00056980,16-Jun-14,3:20:00 PM,Pedestrian,1,,,,1,BROAD ST,MONTGOMERY AVE ,Martin Rawnsley,677,16-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,2,1,Complains Of Pain,,41.78589,-71.40166
237602,2014-00057001,16-Jun-14,4:11:00 PM,Bicycle,,1,,,1,MEMORIAL BLVD,COLLEGE ST ,Donald Brien,630,16-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,6,1,Complains Of Pain,4,41.82528,-71.40899
237616,2014-00057083,16-Jun-14,8:02:00 PM,Bicycle,,2,,,1,SALMON ST,SALMON ST ,Jason Andrade,200,16-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dusk,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,,41.82359,-71.45531
237392,2014-00056644,15-Jun-14,4:50:00 PM,Bicycle,,1,,,1,CRANSTON ST,HARRISON ST ,Troy Lambert,413,15-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.81307,-71.42866
237504,2014-00056600,15-Jun-14,2:33:00 PM,Pedestrian,1,,,,1,432 BRANCH AVENUE,,Joseph Madeira,552,16-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,2,41.82678,-71.41882
237312,2014-00056291,14-Jun-14,7:30:00 PM,Bicycle,,1,,,1,ROGER WILLIAMS AVE,ELMWOOD AVE ,Jared Stanzione,193,14-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.7885,-71.42106
236992,2014-00055713,13-Jun-14,8:11:00 AM,Pedestrian,1,,,,1,EDDY ST,EUDORA ST ,Jose Deschamps,419,13-Jun-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Other,No,No Controls,9,7,Complains Of Pain,,41.80791,-71.40724
237184,2014-00055086,11-Jun-14,2:43:00 PM,Bicycle,,1,,,1,1 RANDALL ST,CHARLES ST ,Fausto Garcia,109,13-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.83713,-71.41092
237452,2014-00054900,10-Jun-14,9:10:00 PM,Bicycle,,1,,,1,Oakland Ave,Chalkstone Ave,Michael Clary,269,15-Jun-14,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.83421,-71.43024
236233,2014-00054420,09-Jun-14,4:10:00 PM,Bicycle,,1,,,1,THROOP ALY,N MAIN ST ,Steffan Rasch,315,09-Jun-14,One-Way Trafficway,Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,2,41.82813,-71.40945
235962,2014-00053580,07-Jun-14,6:56:00 PM,Bicycle,,1,,,1,SMITH ST,CHALKSTONE AVE ,Trent Hastings,326,07-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.83521,-71.42565
236139,2014-00053294,07-Jun-14,1:43:00 AM,Bicycle,,1,,,1,240 Atwells Ave,,Michael Clary,269,08-Jun-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82353,-71.42608
235719,2014-00053083,06-Jun-14,4:12:00 PM,Bicycle,,1,,,1,Broadway,VALLEY ST ,Ptlm. Chin,516,06-Jun-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,4,41.81684,-71.44098
235781,2014-00053239,06-Jun-14,11:16:00 PM,Bicycle,,1,,,1,SMITH ST,ORMS ST ,Thomas Richards,279,07-Jun-14,"Two-Way, Not Divided With a Continuous Left Turn Lane",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,2,1,Complains Of Pain,,41.83378,-71.42202
235437,2014-00052165,03-Jun-14,9:00:00 PM,Bicycle,,1,,,1,Elmwood Ave,Sprague St,Michael Clary,269,04-Jun-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.80942,-71.42437
234336,2014-00050018,29-May-14,10:47:00 AM,Pedestrian,1,,,,1,RT. 146 NORTH ON RAMP,BRANCH AVENUE,Joseph Madeira,552,29-May-14,One-Way Trafficway,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,4,0,No Injury,,41.83618,-71.41545
234184,2014-00049743,28-May-14,1:28:00 PM,Pedestrian,1,,,,1,WASHINGTON STREET,EXCHANGE STREET,Joseph Madeira,552,28-May-14,One-Way Trafficway,Dry,Daylight,Cloudy,Other,No,Traffic Control Signal,4,1,Fatal,2,41.83601,-71.41599
234192,2014-00049855,28-May-14,7:30:00 PM,Pedestrian,1,,,,1,Chalkstone Ave,Young Ave,Michael Clary,269,29-May-14,"Two-Way , Not Divided",Dry,Dusk,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Complains Of Pain,,41.83481,-71.42731
234525,2014-00049796,28-May-14,4:25:00 PM,Pedestrian,1,,,,1,N MAIN ST,N MAIN ST ,Shawn Kennedy,547,29-May-14,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,0,No Injury,,41.83645,-71.40964
233936,2014-00049028,26-May-14,1:11:00 PM,Bicycle,,1,,,1,NEWARK ST,VALLEY ST ,Ptlm. Chin,516,26-May-14,"Two-Way , Not Divided",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.82521,-71.43932
233694,2014-00048652,25-May-14,12:46:00 PM,Pedestrian,1,,X,,2,MANTON AVE,GREENWOOD ST ,Patrolman D. Hull,598,25-May-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,0,No Injury,2,41.82378,-71.45169
233269,2014-00047821,23-May-14,1:35:00 PM,Pedestrian,1,,,,1,HAYWARD STREET,PORTLAND ST ,George Pereira,421,23-May-14,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81359,-71.42049
233285,2014-00047818,23-May-14,1:30:00 PM,Pedestrian,1,,,,1,BROADWAY,ATWELLS AVE ,Brian Corcoran,562,23-May-14,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,No,Traffic Control Signal,5,1,Complains Of Pain,,41.82248,-71.41856
233382,2014-00047804,23-May-14,1:00:00 PM,Pedestrian,1,,,,1,186 FOUNTAIN STREET,EMPIRE STREET,Joseph Madeira,552,23-May-14,One-Way Trafficway,Dry,Daylight,Cloudy,Other,No,Traffic Control Signal,5,1,Non-Incapacitating,3,41.8358,-71.41573
232705,2014-00046587,20-May-14,7:56:00 AM,Pedestrian,1,,,,1,PRAIRIE AVE,THURBERS AVE ,Jose Deschamps,419,20-May-14,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,2,Incapacitating,,41.79855,-71.41183
232791,2014-00046709,20-May-14,2:51:00 PM,Pedestrian,1,,,,1,100 Atwells Ave,Enterprise Row,Ptlm. Chin,516,20-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,6,1,Complains Of Pain,2,41.82318,-71.42099
234136,2014-00046841,20-May-14,7:05:00 PM,Bicycle,,1,,,1,CHAMBERS ST,HUNTINGTON AVE ,Luis Pelaez,336,27-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.80234,-71.4339
231977,2014-00044728,15-May-14,4:52:00 PM,Pedestrian,2,,,,1,Fountain St,Sabin St ,Ptlm. Chin,516,15-May-14,One-Way Trafficway,Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,2,Complains Of Pain,1,41.82503,-71.4148
232707,2014-00044588,15-May-14,9:52:00 AM,Pedestrian,1,,,,1,Roger Williams Avenue,Elmwood Avenue,Michele Tella,668,20-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,2,1,Non-Incapacitating,,41.80247,-71.40375
231754,2014-00044266,14-May-14,2:47:00 PM,Pedestrian,1,,,,1,S MAIN ST,COLLEGE ST ,Ptlm. Chin,516,14-May-14,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,2,41.82625,-71.40831
232710,2014-00044258,14-May-14,2:14:00 PM,Bicycle,,,,,2,CANDACE ST,CHALKSTONE AVE ,Raymond King,633,15-May-14,One-Way Trafficway,Dry,Daylight,Clear,"Sidwswipe, Opposite Direction","Yes, M/V and Driver Left Scene",No Controls,3,0,No Injury,1,41.83596,-71.4226
231321,2014-00043550,12-May-14,3:51:00 PM,Pedestrian,1,1,,,1,ELIZABETH ST,N MAIN ST ,Fausto Garcia,109,12-May-14,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,,No Controls,2,2,Complains Of Pain,,41.82786,-71.40929
230866,2014-00042475,10-May-14,12:45:00 AM,Pedestrian,1,,,,1,ATWELLS AVE,BOND ST ,Shane Romano,596,10-May-14,"Two-Way , Not Divided",Wet,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82333,-71.42318
230939,2014-00042631,10-May-14,1:43:00 PM,Bicycle,,1,,,1,STAR ST,BENEFIT ST ,Ptlm. Chin,516,10-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,2,41.83206,-71.40947
230954,2014-00042560,10-May-14,9:21:00 AM,Pedestrian,1,,,,1,N MAIN ST,7TH ST ,Andrew Frolich,673,10-May-14,Unknown,Dry,Daylight,Cloudy,Other,No,No Controls,5,1,Complains Of Pain,,41.85387,-71.40071
230897,2014-00042230,09-May-14,2:13:00 PM,Pedestrian,1,,,,1,VIRGINIA AVE,VERMONT AVE ,Trent Hastings,326,10-May-14,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.78826,-71.39899
230204,2014-00041077,06-May-14,7:06:00 AM,Pedestrian,1,,,,1,HARTFORD AVENUE,KILLINGLY STREET,Joseph Madeira,552,06-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,4,1,Complains Of Pain,2,41.83571,-71.41579
230225,2014-00041113,06-May-14,9:51:00 AM,Pedestrian,1,,,,1,HUNTINGTON AVENUE,,Joseph Madeira,552,06-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,4,1,Non-Incapacitating,2,41.83569,-71.4158
230308,2014-00041261,06-May-14,6:10:00 PM,Bicycle,,1,,,1,HAROLD ST,REGENT AVE ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,06-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,2,41.8297,-71.4387
229714,2014-00039905,03-May-14,6:56:00 AM,Bicycle,,1,,,1,PLAINFIELD STREET,SERVICE ROAD 1,Joseph Madeira,552,03-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.83583,-71.41601
229731,2014-00039946,03-May-14,11:23:00 AM,Bicycle,,1,,,1,BRANCH AVENUE,WEST RIVER STREET,Joseph Madeira,552,03-May-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,5,0,No Injury,2,41.83612,-71.42897
229453,2014-00039032,30-Apr-14,9:54:00 PM,Pedestrian,1,,,,1,POTTERS AVE,HAMILTON ST ,Troy Lambert,413,01-May-14,"Two-Way , Not Divided",Wet,Dark - Unknown Lighting,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Unknown,3,1,Complains Of Pain,,41.80188,-71.42265
228898,2014-00038512,29-Apr-14,7:36:00 AM,Pedestrian,1,,,,1,780 CHALSTONE AVENUE,,Joseph Madeira,552,29-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,2,1,Complains Of Pain,2,41.83605,-71.41542
228428,2014-00037186,25-Apr-14,10:31:00 AM,Other,,1,X,,1,WOODARD ROAD,BRANCH AVENUE,Joseph Madeira,552,25-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,2,0,No Injury,2,41.83349,-71.41682
227963,2014-00035945,21-Apr-14,3:56:00 PM,Pedestrian,1,,,,1,FULTON ST, 10 DORRANCE ST ,Donald Brien,630,21-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.82413,-71.41236
227839,2014-00035631,20-Apr-14,5:48:00 PM,Pedestrian,1,,,,1,221 MOUNT PLEASANT AVENUE,221 MOUNT PLEASANT AVENUE ,Giuseppe Scarcello,485,20-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Non-Incapacitating,,41.82485,-71.43178
227685,2014-00035218,19-Apr-14,2:30:00 PM,Pedestrian,1,,,,1,COLLEGE ST,South Main ST ,William Dickie,168,19-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,3,1,Complains Of Pain,,41.82563,-71.40787
227103,2014-00034134,16-Apr-14,12:12:00 PM,Pedestrian,1,,,,1,11 SOUTH ANGELL STREET,ANGELL STREET,Joseph Madeira,552,16-Apr-14,One-Way Trafficway,Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Non-Incapacitating,2,41.83578,-71.4154
227174,2014-00034083,16-Apr-14,9:17:00 AM,Pedestrian,1,,,,1,MAGNOLIA ST,HULDAH ST ,Trent Hastings,326,16-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,,41.8135,-71.44539
226896,2014-00033755,15-Apr-14,7:29:00 AM,Bicycle,,1,,,1,SORRENTO ST,WALDO ST ,Jesse Ferrell,428,15-Apr-14,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.80718,-71.43796
226829,2014-00033555,14-Apr-14,3:47:00 PM,Pedestrian,1,,,,1,DUDLEY STREET,PLAIN ST ,Jared Stanzione,193,14-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.81022,-71.41121
226714,2014-00032991,13-Apr-14,1:17:00 AM,Pedestrian,1,,,,1,CORINA ST,FERNANDO ST ,Ptlm Ramos,285,13-Apr-14,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.84674,-71.42949
226095,2014-00031848,10-Apr-14,9:04:00 AM,Bicycle,,1,,,1,ELMWOOD AVENUE,POTTERS AVENUE,Joseph Madeira,552,10-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,0,No Injury,4,41.83618,-71.41545
226191,2014-00031977,10-Apr-14,3:42:00 PM,Pedestrian,1,,,,1,10 GORDON AVE,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,10-Apr-14,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.805,-71.41628
