CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
901787,2023-00081240,2023-10-03,23:56,Pedestrian,1,,,,1,DEXTER ST,POTTERS AVE ,Ralph Abenante,511,4-Oct-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.80209,-71.43081
901784,2023-00081155,2023-10-03,18:27,Pedestrian,1,,,,1,ELMWOOD AVE. ,CARLISLE ST ,J Heeder,557,3-Oct-23,"Two-Way , Not Divided",Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.78376,-71.41892
901781,2023-00081134,2023-10-03,17:42,Bicycle,,1,,,1,BLACKSTONE BLVD.,PRESIDENT AVE ,J Heeder,557,3-Oct-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.8365,-71.3845
901789,2023-00081297,2023-10-04,6:17,Pedestrian,1,,,,1,N MAIN ST,Pleasant St,James Lewis,250,4-Oct-23,One-Way Trafficway,Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Fatal,,41.83921,-71.40904
901826,2023-00081572,2023-10-05,0:12,Pedestrian,1,,,,1,Eaton Street,Pembroke Ave,Kristen Barth,247,5-Oct-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.8411,-71.42942
901924,2023-00082130,2023-10-06,17:16,Other,,1,X,,1,CUSHING ST,HOPE ST ,Matthew Fadale,214,7-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,0,No Injury,,41.83018,-71.39871
901880,2023-00082200,2023-10-06,20:46,Other,,,X,,3,THAYER ST,BOWEN ST ,Vincent Pazzetta,641,6-Oct-23,One-Way Trafficway,Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,3,0,No Injury,,41.83049,-71.40096
901939,2023-00082589,2023-10-07,1:37,Pedestrian,1,,,,1,CHARLES ST,CORLISS ST ,Ralph Abenante,511,7-Oct-23,One-Way Trafficway,Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,0,No Injury,,41.83855,-71.41511
901984,2023-00082931,2023-10-09,2:32,Pedestrian,2,,X,,1,THAYER ST,BENEVOLENT ST ,Johusua Nazario Feliz,142,9-Oct-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,,41.82476,-71.40027
901997,2023-00083088,2023-10-09,16:27,Bicycle,,,,,1,VALLEY ST,RIVER AVE ,Lane,109,9-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,No Controls,3,1,Complains Of Pain,,41.8281,-71.43491
902028,2023-00083132,2023-10-09,20:07,Pedestrian,1,,,,1,ALBRO ST,220 ATWELLS AVE ,Michele Rudolph,512,10-Oct-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82316,-71.42482
902062,2023-00083565,2023-10-11,9:13,Bicycle,,1,,,1,CHARLES ST,CORLISS ST ,Joshua Cascione,225,11-Oct-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Fatal,,41.83837,-71.4149
902091,2023-00083850,2023-10-12,7:43,Pedestrian,1,,,,1,PINE ST,SOMERSET ST ,Ptlm. Castagliuolo,351,12-Oct-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81246,-71.41959
902163,2023-00084576,2023-10-14,13:03,Bicycle,,,,,2,BROAD ST,ATLANTIC AVE ,Joshua Cascione,225,14-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Incapacitating,,41.79957,-71.41636
902291,2023-00085796,2023-10-18,16:02,Other,,1,X,,1,WATERMAN ST,BENEFIT ST ,Matthew Fadale,214,18-Oct-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82725,-71.40751
902333,2023-00085835,2023-10-19,18:16,Pedestrian,1,,,,1,COLE AVE,GORTON ST ,Jessica Salmeron,356,19-Oct-23,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,2,41.84415,-71.3892
904392,2023-00086967,2023-10-22,10:53,Bicycle,1,,,,1,PUBLIC ST,ELMWOOD AVE,Joshua Cascione,225,22-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.80222,-71.42547
904424,2023-00087299,2023-10-23,15:10,Bicycle,,1,,,1,BOSWORTH ST,MANTON AVE ,Nicolas Lafazia,369,23-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.82216,-71.44947
904458,2023-00087622,2023-10-24,16:03,Pedestrian,1,,,,1,MAGNOLIA ST.,BANCROFT ST ,J Heeder,557,24-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.81255,-71.4475
904481,2023-00087979,2023-10-25,21:58,Pedestrian,1,,,X,1,OXFORD ST,HARRIET ST ,Darlin Hernandez,148,25-Oct-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,Unknown,,41.80175,-71.4124
904494,2023-00088183,2023-10-26,17:21,Bicycle,,1,,,1,ADELAIDE AVE,ELMWOOD AVE ,Raymond Criner,340,26-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.79634,-71.42352
904483,2023-00088057,2023-10-26,8:07,Pedestrian,1,,X,,1,STATE ST,ORMS ST EXIT 23 ,Joshua Cascione,225,26-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.83472,-71.41432
904490,2023-00088179,2023-10-26,17:11,Bicycle,,1,,,1,Broadway,ATWELLS AVE ,J Heeder,557,26-Oct-23,"Two-Way , Not Divided",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.8224,-71.41845
904561,2023-00088876,2023-10-28,16:55,Pedestrian,1,,X,,1,WATERMAN ST,PROSPECT ST ,Ptlw. Kawejsza,118,28-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,No,Traffic Control Signal,3,1,Non-Incapacitating,,41.82691,-71.40472
904627,2023-00089231,2023-10-29,13:24,Bicycle,,1,,,1,BOWEN ST,THAYER ST ,George Pereira,421,31-Oct-23,One-Way Trafficway,Wet,Daylight,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,4,0,No Injury,,41.83084,-71.401
904602,2023-00089426,2023-10-30,9:33,Pedestrian,2,,,,1,SMITHFIELD AVE,SILVER SPRING ST ,Matthew Rousseau,362,30-Oct-23,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,2,Incapacitating,,41.85653,-71.41046
904611,2023-00089536,2023-10-30,17:18,Pedestrian,1,,,,1,Smith St.,CHALKSTONE AVE ,J Heeder,557,30-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83524,-71.42572
904622,2023-00089661,2023-10-31,6:07,Bicycle,,1,,,1,VALLEY ST,RIVER AVE ,Hector Viruet,614,31-Oct-23,"Two-Way , Not Divided",Dry,Dusk,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,3,1,Non-Incapacitating,,41.82796,-71.43516
904718,2023-00090595,2023-11-03,12:57,Pedestrian,1,,X,,1,BROAD ST,CAHIR ST ,Jose Deschamps,419,3-Nov-23,"Two-Way, Not Divided With a Continuous Left Turn Lane",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.81692,-71.41795
904753,2023-00090754,2023-11-03,21:33,Pedestrian,1,,,,1,BROOK ST,WATERMAN ST ,Luis Pelaez,336,4-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.82695,-71.39925
904784,2023-00091298,2023-11-05,17:57,Pedestrian,1,,,,1,UNION AVE,WHITEHALL ST,James Annis,454,5-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,,
904807,2023-00091635,2023-11-06,22:32,Other,,,X,,2,NARRAGANSETT BLVD,NARRAGANSETT BLVD ,Michelle Nunez,140,7-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,0,Unknown,,41.78621,-71.39507
904804,2023-00091596,2023-11-06,18:32,Pedestrian,1,,,,1,176 Thayer St,MANNING WALK ,Matthew Fadale,214,6-Nov-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82616,-71.40043
904840,2023-00092006,2023-11-08,8:50,Pedestrian,1,,X,,1,SMITH ST,CHALKSTONE AVE ,Joshua Cascione,225,8-Nov-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83524,-71.42573
904895,2023-00092399,2023-11-09,16:52,Pedestrian,1,,,,1,CRANSTON ST,BENEDICT ST ,Raymond Criner,340,9-Nov-23,"Two-Way , Not Divided",Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80547,-71.43723
905008,2023-00093624,2023-11-13,20:02,Bicycle,,1,,,1,280 BROAD STREET,PEARL ST ,Cory Nicholls,609,13-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Incapacitating,,41.81487,-71.42089
905068,2023-00094289,2023-11-16,12:27,Bicycle,1,,,,1,BROAD ST,MONTGOMERY AVE ,Ptlm. Castagliuolo,351,16-Nov-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.78591,-71.40167
906193,2023-00095554,2023-11-20,17:27,Pedestrian,1,,,,1,BROAD ST,BROAD ST ,Raymond Criner,340,20-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.80704,-71.42018
906279,2023-00096383,2023-11-23,17:01,Bicycle,,,,,2,South Water St,JAMES ST ,Matthew Kelley,186,23-Nov-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.82053,-71.40425
906305,2023-00096623,2023-11-24,20:55,Bicycle,,1,,,1,Admiral Street,Berkshire Street,Kristen Barth,247,24-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.84418,-71.42372
906287,2023-00096467,2023-11-24,6:05,Pedestrian,1,,,,1,BROADWAY,SUTTON ST ,Ptlm. Castagliuolo,351,24-Nov-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Fatal,,41.82021,-71.42762
906318,2023-00096799,2023-11-25,15:03,Bicycle,,1,,,1,PLAINFIELD ST,PLAINFIELD ST ,Raymond Criner,340,25-Nov-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81501,-71.44633
906463,2023-00098092,2023-11-30,16:23,Other,,,X,,1,ALBRO ST,ATWELLS AVE ,Kelsa Heron,133,30-Nov-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.82344,-71.42479
906459,2023-00097836,2023-11-30,17:33,Pedestrian,1,,,,1,DOUGLAS AVENUE,RIVER AVE ,Ryan Fernandes,125,30-Nov-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.85288,-71.43734
906467,2023-00098117,2023-11-30,17:31,Bicycle,,1,,,1,ANGELL ST,BROOK ST ,Matthew Fadale,214,30-Nov-23,One-Way Trafficway,Dry,Dark - Unknown Lighting,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Unknown,1,1,Non-Incapacitating,,41.82821,-71.39947
906506,2023-00098416,2023-12-01,19:06,Bicycle,,1,,,1,Potters Ave.,CHAMBERS ST ,J Heeder,557,1-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Rear End(Front-to-Rear),No,No Controls,2,1,Complains Of Pain,,41.80334,-71.43299
906486,2023-00098256,2023-12-01,8:43,Pedestrian,1,,,,1,350 Plainfield Street,WEBSTER AVE ,Southavout Im,382,1-Dec-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.81366,-71.45067
906500,2023-00098369,2023-12-01,16:38,Pedestrian,1,,,,1,WASHINGTON ST,SERVICE ROAD 8 ,Raymond Criner,340,1-Dec-23,"Two-Way , Not Divided",Wet,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82021,-71.41885
906499,2023-00098358,2023-12-01,16:14,Bicycle,,,,,1,Hartford Ave.,HARTFORD AVE ,Jenna Heeder,557,1-Dec-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81761,-71.45341
906558,2023-00098995,2023-12-03,18:25,Pedestrian,1,,,,1,MEMORIAL BLVD,EXCHANGE ST ,Raymond Criner,340,3-Dec-23,"Two-Way, Divided, Positive Median Barrier",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.8269,-71.41213
906571,2023-00099137,2023-12-03,8:33,Pedestrian,1,,,,1,OAKLAND AVE,PLEASANT VALLEY PKWY ,Joshua Cascione,225,4-Dec-23,"Two-Way , Not Divided",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,3,1,Complains Of Pain,,41.83567,-71.43045
906609,2023-00099446,2023-12-05,11:56,Bicycle,,1,,,1,BROAD ST,SOMERSET ST,Ptlm.Castagliuolo,351,5-Dec-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.81347,-71.42158
906679,2023-00100064,2023-12-07,16:20,Pedestrian,1,,,,1,COOKE ST,ANGELL ST ,Raymond Criner,340,7-Dec-23,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82875,-71.39548
906692,2023-00100149,2023-12-07,22:31,Pedestrian,1,,,,1,Thayer Street,MEETING ST ,Dayshantell Ramirez,571,7-Dec-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Non-Incapacitating,,41.829,-71.40077
906720,2023-00100387,2023-12-08,19:35,Pedestrian,1,,,,1,NORTH MAIN ST,N MAIN ST ,Raymond Criner,340,8-Dec-23,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,4,1,Complains Of Pain,,41.83921,-71.40904
906768,2023-00101006,2023-12-10,20:38,Pedestrian,1,,,,1,PUBLIC ST,BROAD ST ,Raymond Criner,340,10-Dec-23,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,1,Complains Of Pain,,41.80442,-71.41935
906934,2023-00100821,2023-12-10,1:42,Pedestrian,1,,,,1,valley St,BROADWAY ,Carlos Gordillo Perez,144,15-Dec-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,4,1,Complains Of Pain,,41.81703,-71.44096
906810,2023-00101375,2023-12-12,13:19,Pedestrian,1,,,,1,BROAD ST,SERVICE ROAD 7 ,Ptlm. Castagliuolo,351,12-Dec-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.81736,-71.41696
906838,2023-00101462,2023-12-12,18:37,Pedestrian,1,,X,,1,NORTH MAIN ST,N MAIN ST ,Ptlm. Castagliuolo,351,12-Dec-23,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Non-Incapacitating,,41.84578,-71.40564
906851,2023-00101562,2023-12-13,8:01,Pedestrian,1,,,,1,W FOUNTAIN ST,DEAN ST ,Joshua Cascione,225,13-Dec-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,0,No Injury,,41.81929,-71.4212
906883,2023-00101844,2023-12-14,5:55,Bicycle,,1,,,1,CRANSTON ST,BRIDGHAM ST ,Matthew Carlone,602,14-Dec-23,"Two-Way , Not Divided",Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81396,-71.42694
906967,2023-00102370,2023-12-15,21:55,Pedestrian,1,,,,1,ATWELLS AVE,KNIGHT ST ,Raymond Criner,340,15-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.82399,-71.43232
906966,2023-00102373,2023-12-15,22:02,Pedestrian,1,,,,1,SWAN ST,EDDY ST ,Darlin Hernandez Martinez,148,15-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80464,-71.40705
907004,2023-00102719,2023-12-16,22:57,Pedestrian,1,,,,1,ALLENS AVE,TORONTO AVE,Ricardo Sanchez,632,17-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,5,1,Incapacitating,2,41.79262,-71.39719
907020,2023-00102914,2023-12-17,18:31,Pedestrian,1,,,,1,BROAD ST.,BROAD ST ,J Heeder,557,17-Dec-23,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81443,-71.42115
907071,2023-00103389,2023-12-19,15:22,Pedestrian,1,,X,,1,ORMS STREET,BATH STREET,Ian Quinn,102,19-Dec-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,2,,
907108,2023-00103675,2023-12-20,18:03,Bicycle,,1,,,1,Broad St.,FRICKER ST ,J Heeder,557,20-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81485,-71.4209
907142,2023-00103964,2023-12-21,20:24,Pedestrian,1,,,,1,PLAINFIELD ST,HARTFORD AVE ,Robert Raso,606,21-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81655,-71.4441
907172,2023-00104306,2023-12-23,2:41,Pedestrian,1,,,,1,EXIT 22 (RT 6),ATWELLS AVE ,Samuel Sesay,612,23-Dec-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Non-Incapacitating,,41.82308,-71.41968
907555,2024-00106297,2023-12-31,23:20,Pedestrian,1,,,,1,Broad St,Aldrich St,Conor Fleurant,171,8-Jan-24,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,,
907371,2023-00106248,2023-12-31,19:20,Pedestrian,1,,,,1,N. MAIN ST.,ROCHAMBEAU AVE ,J Heeder,557,31-Dec-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,4,1,Fatal,,41.84676,-71.40505
