CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
361799,2016-00019865,2016-03-02,7:00:00 PM,Pedestrian,1,,,,1,Broad Street,MASSACHUSETTS AVE ,Kenneth Demarco,176,2-Mar-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.78635,-71.40193
362450,2016-00020125,2016-03-03,4:30:00 PM,Bicycle,,1,,,1,ONEIL ST,VEAZIE ST ,Shawn Murnighan,253,3-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.85297,-71.43521
363031,2016-00020936,2016-03-06,3:30:00 AM,Pedestrian,1,,,,1,POTTERS AVE,BROAD ST ,Christopher Benoit,206,6-Mar-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.80297,-71.41891
363955,2016-00021645,2016-03-08,1:37:00 PM,Bicycle,,1,,,1,BROADWAY,COURTLAND STREET,Joseph Madeira,552,9-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,3,1,Non-Incapacitating,2,41.83454,-71.41645
364804,2016-00022610,2016-03-11,7:38:00 AM,Pedestrian,1,,,,1,765 ATWELLS AVENUE,ACADEMY AVENUE,Joseph Madeira,552,11-Mar-16,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Other,No,No Controls,2,1,Non-Incapacitating,2,41.83618,-71.41545
365537,2016-00022776,2016-03-11,3:44:00 PM,Bicycle,,1,,,1,Killingly St,Duxbury St,Michael Clary,269,14-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.8138,-71.46091
367654,2016-00024281,2016-03-16,9:11:00 AM,Pedestrian,1,,,,1,EMPIRE ST,WESTMINSTER ST ,Jose Deschamps,419,16-Mar-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.82111,-71.4155
367750,2016-00024424,2016-03-16,4:25:00 PM,Pedestrian,1,,,,1,CHALKSTONE AVE,PEKIN ST ,Donald Castigliego,287,16-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Other,4,0,No Injury,,41.83562,-71.42416
367811,2016-00024510,2016-03-16,9:16:00 PM,Pedestrian,1,,,,1,134 Atwells Ave,NEWTON ST ,Brittany Boudreau,236,16-Mar-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82327,-71.42229
368202,2016-00024687,2016-03-17,1:38:00 PM,Pedestrian,1,,,,1,HUNTINGTON AVE,DEXTER ST ,Joseph Amoroso,613,17-Mar-16,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,2,Fatal,,41.80102,-71.43181
368259,2016-00024973,2016-03-18,7:24:00 AM,Pedestrian,1,,,,1,163 PROGRESS AVE,WEBSTER AVE ,Ryan Moroney,324,18-Mar-16,Unknown,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.80853,-71.44916
368595,2016-00025357,2016-03-19,2:43:00 AM,Pedestrian,1,,,,1,ELMWOOD AVE,ARCH ST ,Joshua Cascione,225,19-Mar-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,2,41.81202,-71.42261
369868,2016-00026057,2016-03-21,2:56:00 PM,Pedestrian,1,,,,1,JOSLIN ST,ATWELLS AVE ,Trent Hastings,326,22-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82496,-71.44666
370786,2016-00026149,2016-03-21,7:38:00 PM,Pedestrian,1,,,,1,12 POCASSET AVE,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,24-Mar-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Complains Of Pain,,41.81165,-71.45095
370521,2016-00026680,2016-03-23,3:20:00 PM,Pedestrian,1,,,,1,Bancroft Street,KELLEY ST ,Ptlm. Dalton,257,23-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81309,-71.4481
370700,2016-00026967,2016-03-24,11:24:00 AM,Pedestrian,1,,,,1,DOYLE AVE,ELMGROVE AVE ,Jose Deschamps,419,24-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Incapacitating,,41.839,-71.39234
372804,2016-00028537,2016-03-29,11:13:00 AM,Pedestrian,1,,,,1,55 BROADWAY,,Joseph Amoroso,613,29-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Fatal,,41.82234,-71.4186
372939,2016-00028619,2016-03-29,3:50:00 PM,Bicycle,,2,,,1,ROANOKE ST,CARLETON ST ,Donald Castigliego,287,29-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,3,2,Non-Incapacitating,2,41.83139,-71.44787
373728,2016-00029129,2016-03-31,7:46:00 AM,Pedestrian,1,,,,1,VANDEWATER ST ,BRANCH AVE ,Michael Pattie,316,31-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,3,1,Complains Of Pain,,41.85367,-71.42883
373764,2016-00029274,2016-03-31,3:06:00 PM,Pedestrian,1,,,,1,CRANSTON ST,HANOVER ST ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,31-Mar-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,2,41.80945,-71.43357
375957,2016-00030674,2016-04-04,3:10:00 PM,Pedestrian,1,,,,1,Bucklin St,WHITMARSH ST ,Adrian Francis,239,4-Apr-16,"Two-Way , Not Divided",Slush,Daylight,Snow,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.8059,-71.42781
378087,2016-00031771,2016-04-08,7:22:00 AM,Pedestrian,1,,,,1,ANGELL ST,HOPE ST ,John Almeida,386,8-Apr-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.8284,-71.39754
379232,2016-00032674,2016-04-10,8:50:00 PM,Pedestrian,1,,,,1,Orms St,Bath St,Michael Clary,269,10-Apr-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.83325,-71.42531
379614,2016-00032838,2016-04-11,1:00:00 PM,Pedestrian,1,,,,1,HOLDEN ST,SMITH ST ,Cynthia Rodriguez,693,11-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.83221,-71.41802
380897,2016-00033363,2016-04-12,9:44:00 PM,Pedestrian,1,,,,1,244 UNION AVE,PRISCILLA AVE ,Jose Deschamps,419,12-Apr-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80753,-71.44486
380921,2016-00033367,2016-04-12,10:06:00 PM,Pedestrian,1,,,,1,BENEVOLENT ST,BENEFIT ST ,Robert Heaton,539,12-Apr-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Other,No,No Controls,2,1,Non-Incapacitating,2,41.82453,-71.40549
382676,2016-00034085,2016-04-15,7:21:00 AM,Pedestrian,1,,,,1,HARTFORD AVENUE,BOWLETT STREET,Thomas Connetta,374,15-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle - Direction Not Specified,"Yes, M/V and Driver Left Scene",Flashing Traffic Control Signal,3,1,Complains Of Pain,2,41.81907,-71.46225
384175,2016-00034750,2016-04-16,10:23:00 PM,Pedestrian,1,,,,1,176 Manton Ave,,Michael Clary,269,18-Apr-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82017,-71.44693
384040,2016-00034962,2016-04-17,2:30:00 PM,Pedestrian,1,,,,1,OAKLAND AVE,CHALKSTONE AVE ,Jose Deschamps,419,17-Apr-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Rear End(Front-to-Rear),No,Traffic Control Signal,4,1,Complains Of Pain,,41.83421,-71.43024
384722,2016-00035075,2016-04-17,7:40:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,MESSER ST ,KEN MATSUMOTO,348,18-Apr-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81586,-71.43704
384387,2016-00035205,2016-04-18,10:00:00 AM,Pedestrian,1,,,,1,EMPIRE ST,WASHINGTON ST ,Gary Slater,365,18-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82184,-71.41647
384714,2016-00035340,2016-04-18,4:39:00 PM,Bicycle,,1,,,1,ELMWOOD AVE,DABOLL ST,KEN MATSUMOTO,348,18-Apr-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80414,-71.42557
385069,2016-00035530,2016-04-19,8:11:00 AM,Bicycle,,1,,,1,Cypress St,KNOWLES ST ,Juan Rodrigues,194,19-Apr-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Non-Incapacitating,,41.8422,-71.40482
385226,2016-00035845,2016-04-20,8:08:00 AM,Pedestrian,1,,,,1,Dudley st,PLAIN ST ,Kenneth Wigginton,359,20-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81028,-71.41081
386732,2016-00036619,2016-04-22,12:33:00 PM,Bicycle,,1,,,1,CALLA ST,F C GREENE PARKWAY,Jose Deschamps,419,23-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.78722,-71.41179
387460,2016-00037157,2016-04-23,8:08:00 PM,Pedestrian,1,,,,1,Adelaide Ave,Broad St,Michael Clary,269,24-Apr-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.79885,-71.41548
387209,2016-00037335,2016-04-24,9:40:00 AM,Bicycle,,1,,,1,Broadway,Dean Street,Michael Caraccia,624,24-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Incapacitating,2,41.82139,-71.42257
388357,2016-00038017,2016-04-26,3:10:00 PM,Pedestrian,1,,,,1,OXFORD ST,PRAIRIE AVE ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,26-Apr-16,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,2,41.80158,-71.41313
388812,2016-00038260,2016-04-27,1:05:00 PM,Bicycle,,1,,,1,Elmwood Avenue,Westfield Street,Kenneth Wigginton,359,27-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81001,-71.42398
390145,2016-00039072,2016-04-29,5:05:00 PM,Bicycle,,1,,,1,Olney St,HOPE ST ,Noel Field,260,29-Apr-16,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.83569,-71.40214
391673,2016-00040117,2016-05-02,5:30:00 PM,Bicycle,,1,,,1,SMITH ST,CHALKSTONE AVE ,Donald Castigliego,287,2-May-16,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.83556,-71.42649
391894,2016-00040050,2016-05-02,2:21:00 PM,Bicycle,,1,,,1,610 MANTON AVE,RIDGEWAY AVE ,Jin O,147,3-May-16,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.82722,-71.46094
392336,2016-00040346,2016-05-03,1:00:00 PM,Pedestrian,1,,,,1,CANAL ST,MILL ST ,Jose Deschamps,419,3-May-16,"Two-Way, Divided, Positive Median Barrier",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,5,1,Complains Of Pain,,41.8323,-71.41095
393180,2016-00040718,2016-05-04,4:36:00 PM,Pedestrian,1,,,,1,GLENBRIDGE AVE,HARTFORD AVE ,Donald Castigliego,287,4-May-16,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81928,-71.4614
394356,2016-00041556,2016-05-07,9:00:00 AM,Pedestrian,1,,,,1,WESTMINSTER ST,MESSER ST ,Robert Heaton,539,7-May-16,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Other,"Yes, M/V and Driver Left Scene",Pavement Markings,2,1,Complains Of Pain,3,41.81586,-71.43704
395848,2016-00042417,2016-05-09,5:57:00 PM,Pedestrian,2,,,,1,WATERMAN ST,N MAIN ST ,KEN MATSUMOTO,348,9-May-16,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,22,16,Complains Of Pain,,41.82694,-71.4087
396202,2016-00042685,2016-05-10,1:20:00 PM,Pedestrian,1,,,,1,1270 BROAD ST,BROAD ST ,Jose Deschamps,419,10-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.792,-71.40696
396766,2016-00043108,2016-05-11,4:00:00 PM,Bicycle,,1,,,1,CALLA ST,BROAD ST ,Michael Barrera,249,11-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Non-Incapacitating,,41.78984,-71.40486
396852,2016-00043073,2016-05-11,2:54:00 PM,Pedestrian,1,,,,1,LESTER ST,HARRISON ST ,Christopher Ziroli,283,11-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81253,-71.4284
397364,2016-00043344,2016-05-12,7:32:00 AM,Bicycle,,1,,,1,WASHINGTON ST,WINTER ST ,Jose Deschamps,419,12-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Complains Of Pain,,41.81809,-71.4225
397661,2016-00043527,2016-05-12,4:18:00 PM,Other,,,X,,2,WESTMINSTER ST,BOUGH ST ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,12-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,5,0,No Injury,3,41.8166,-71.44189
397707,2016-00043515,2016-05-12,3:45:00 PM,Pedestrian,2,,,,1,WEST EXCHANGE STREET,W EXCHANGE ST EXIT 22A ,William O'Donnell,150,12-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,4,2,Complains Of Pain,2,41.82484,-71.41645
399180,2016-00044428,2016-05-14,10:11:00 PM,Pedestrian,1,,,,1,BROAD ST,Summer ST ,Tracie Miller,212,15-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.81638,-71.41914
401711,2016-00045323,2016-05-17,10:10:00 AM,Bicycle,,1,,,1,WASHINGTON ST,UNION ST ,Jose Deschamps,419,18-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,6,1,Complains Of Pain,,41.8236,-71.414
401720,2016-00045641,2016-05-18,7:47:00 AM,Bicycle,,1,,,1,UNION AVE,ALTHEA ST ,Jose Deschamps,419,18-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.8093,-71.43837
404304,2016-00047297,2016-05-22,11:04:00 AM,Bicycle,,1,,,1,BRANCH AVE,HAWKINS ST ,Francisco Furtado,635,25-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,,41.85103,-71.42174
403612,2016-00047721,2016-05-23,3:16:00 PM,Bicycle,1,,,,1,OAKLAND AVE,SMITH ST ,Matthew Nadeau,271,23-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,0,No Injury,,41.83623,-71.43046
404343,2016-00048418,2016-05-25,2:25:00 PM,Pedestrian,1,,,,1,139 Elmdale Ave,TERRACE AVE ,Joseph Kane,544,25-May-16,Unknown,Dry,Daylight,Clear,Other,No,No Controls,6,1,Non-Incapacitating,,41.80702,-71.44949
404596,2016-00048575,2016-05-25,8:12:00 PM,Bicycle,,,,,2,HARTFORD AVE,GLENBRIDGE AVE ,Stephen Sage,353,25-May-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dusk,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,0,No Injury,,41.81898,-71.46158
404945,2016-00048906,2016-05-26,5:49:00 PM,Pedestrian,1,,,,1,VALLEY ST,HEMLOCK ST ,Michael Gammino,491,26-May-16,"Two-Way, Not Divided With a Continuous Left Turn Lane",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Complains Of Pain,,41.83044,-71.43051
406081,2016-00048788,2016-05-26,12:05:00 PM,Bicycle,,1,,,1,PLAINFIELD ST,DUXBURY ST ,Trent Hastings,326,27-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81211,-71.46161
406167,2016-00049255,2016-05-27,3:45:00 PM,Pedestrian,1,,,,1,PROMENADE ST,RATHBONE ST ,Erik Breault,226,27-May-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82896,-71.42812
406299,2016-00049595,2016-05-28,10:01:00 AM,Bicycle,,1,,,1,356 WICKENDEN STREET,ANN ST ,Thomas Connetta,374,28-May-16,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,3,1,Non-Incapacitating,2,41.81959,-71.39618
406420,2016-00049836,2016-05-28,10:20:00 PM,Bicycle,,1,,,1,Douglas Ave,Branch Ave,Michael Clary,269,28-May-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.85536,-71.4411
406455,2016-00049952,2016-05-29,1:53:00 AM,Pedestrian,1,,,,1,FRIENDSHIP ST,RICHMOND ST ,Michael Sullivan,347,29-May-16,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.81998,-71.41139
407894,2016-00051176,2016-06-01,1:02:00 PM,Bicycle,,1,,,1,OAKLAND AVE,CHALKSTONE AVE,Merrick Cook,280,1-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,2,41.83419,-71.43024
407952,2016-00051261,2016-06-01,4:50:00 PM,Bicycle,,1,,,1,EXCHANGE TERR,FRANCIS ST ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,1-Jun-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82504,-71.41476
408009,2016-00051317,2016-06-01,7:17:00 PM,Bicycle,,1,,,1,CHATHAM ST,BRANCH AVE ,Andrew Mignanelli,361,1-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,,41.84872,-71.41661
408181,2016-00051172,2016-06-01,12:43:00 PM,Pedestrian,1,,,,1,ZONE ST,ORMS ST ,Raymond King,633,2-Jun-16,One-Way Trafficway,Dry,Daylight,Clear,Other,No,No Controls,3,0,No Injury,1,41.83294,-71.42702
408292,2016-00051595,2016-06-02,2:23:00 PM,Bicycle,,1,,,1,UNION AVE,WEBSTER AVE ,Jose Deschamps,419,2-Jun-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.80683,-71.44755
410923,2016-00052760,2016-06-05,7:58:00 AM,Other,1,,,X,1,BROAD ST,SERVICE ROAD 7 ,Francisco Furtado,635,8-Jun-16,One-Way Trafficway,Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,,41.81736,-71.41696
409396,2016-00053036,2016-06-06,7:45:00 AM,Bicycle,,1,,,1,Wickenden St,BROOK ST ,Frank Moody,328,6-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,No,Traffic Control Signal,5,1,Incapacitating,,41.81948,-71.39826
409656,2016-00053173,2016-06-06,3:09:00 PM,Bicycle,,1,,,1,116 ORANGE ST,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,6-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.82238,-71.40897
409972,2016-00053246,2016-06-06,5:32:00 PM,Bicycle,,1,,,1,CARPENTER ST,BATTEY ST ,Brian Murphy,231,6-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,0,No Injury,,41.81935,-71.42491
410896,2016-00053987,2016-06-08,4:48:00 PM,Pedestrian,1,,,,1,PARK ROW,N MAIN ST ,Fausto Garcia,109,8-Jun-16,One-Way Trafficway,Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,2,1,Complains Of Pain,,41.82865,-71.40964
411801,2016-00054720,2016-06-10,5:53:00 PM,Pedestrian,1,,,,1,993 MANTON AVE,,MICHAEL R. TROIA / TRAFFIC BUREAU,331,10-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.8332,-71.46984
411873,2016-00054754,2016-06-10,7:47:00 PM,Bicycle,,1,,,1,Prairie Ave,Public St,Michael Clary,269,10-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.8056,-71.41483
412338,2016-00054812,2016-06-10,10:14:00 PM,Bicycle,,1,,,1,BRANCH AVE,MOY ST ,Jeremy Doucette,482,11-Jun-16,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.85486,-71.43605
412116,2016-00055052,2016-06-11,2:55:00 PM,Bicycle,,1,,,1,Blackstone Blvd,Freeman Pkwy ,Harrison Northup,232,11-Jun-16,One-Way Trafficway,Wet,Daylight,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.83895,-71.38512
413464,2016-00056046,2016-06-14,9:06:00 AM,Pedestrian,1,,,,1,PARK ROW E,CANAL ST ,Fernando Lopez,156,14-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,3,1,Complains Of Pain,,41.82846,-71.41075
417407,2016-00059045,2016-06-21,6:54:00 AM,Pedestrian,1,,,,1,DEAN ST,SPRUCE ST ,Fernando Lopez,156,21-Jun-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Other,No,No Controls,3,1,Complains Of Pain,,41.82365,-71.42446
417498,2016-00059121,2016-06-21,12:15:00 PM,Pedestrian,1,,,,1,Thurbers Ave,I 95 S ,John Bento,329,21-Jun-16,One-Way Trafficway,Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.80057,-71.40309
417636,2016-00059253,2016-06-21,6:50:00 PM,Pedestrian,1,,,,1,ADMIRAL ST,WINONA ST ,Donald Castigliego,287,21-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.85253,-71.44562
418360,2016-00059814,2016-06-23,8:21:00 AM,Pedestrian,1,,,,1,SOUTH ST,RICHMOND ST ,Brian Corcoran,562,23-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,2,1,Complains Of Pain,2,41.81737,-71.40785
418398,2016-00059841,2016-06-23,9:47:00 AM,Pedestrian,1,,,,1,ATWELLS AVE,HANNAH ST ,Kenneth Pike,130,23-Jun-16,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82508,-71.44898
